state,county,p1_lcoc,p2_lcoc,p3_lcoc,p4_lcoc,comb_lcoc
NC,Chatham,1.03,0.21,0.14,0.13,0.14760638089499295
NC,Cherokee,0.99,0.22,0.24,0.2,0.2294361610984041
NC,Chowan,1.01,0.18,0.15,0.11,0.1437726749923975
NC,Clay,0.99,0.2,0.09,0.09,0.1041219322688253
NC,Cleveland,1.03,0.21,0.18,0.14,0.17370304578719928
NC,Columbus,1.24,0.24,0.2,0.16,0.1957401192133273
NC,Craven,1.24,0.23,0.21,0.16,0.20065280489422033
NC,Cumberland,1.0,0.19,0.15,0.11,0.14441716431456197
NC,Currituck,1.01,0.18,0.15,0.11,0.1437726749923975
NC,Dare,1.2,0.22,0.16,0.13,0.16075780432723608
NC,Davidson,1.08,0.24,0.21,0.14,0.19307396002004545
NC,Davie,0.99,0.2,0.09,0.09,0.1041219322688253
NC,Duplin,0.99,0.22,0.19,0.15,0.18335489976120845
NC,Durham,1.18,0.23,0.09,0.09,0.10758724274967868
NC,Edgecombe,1.1,0.27,0.2,0.16,0.19690766592264095
NC,Forsyth,0.99,0.21,0.15,0.13,0.152954668282456
NC,Franklin,1.2,0.28,0.24,0.2,0.2351830855717419
NC,Gaston,1.12,0.23,0.18,0.14,0.17575794568870823
NC,Gates,1.0,0.17,0.12,0.09,0.11892961851670261
NC,Graham,0.99,0.2,0.09,0.09,0.1041219322688253
NC,Granville,1.18,0.23,0.11,0.09,0.11884085116619017
NC,Greene,1.75,0.27,0.2,0.16,0.20143356426052225
NC,Guilford,1.03,0.22,0.15,0.12,0.150357855571428
NC,Halifax,1.9,0.37,0.34,0.25,0.3206994790603527
NC,Harnett,1.07,0.22,0.19,0.17,0.1910908295211606
NC,Haywood,1.13,0.18,0.16,0.12,0.1538244777222147
NC,Henderson,0.99,0.2,0.09,0.09,0.1041219322688253
NC,Hertford,1.0,0.17,0.12,0.09,0.11892961851670261
NC,Hoke,0.98,0.19,0.15,0.11,0.14427790590416564
NC,Hyde,1.2,0.22,0.16,0.13,0.16075780432723608
NC,Iredell,1.62,0.25,0.16,0.13,0.16582458652764748
NC,Jackson,1.31,0.2,0.17,0.11,0.15854339661957956
NC,Johnston,1.21,0.26,0.21,0.16,0.2025862728607139
NC,Jones,1.07,0.22,0.21,0.15,0.19516554181930532
NC,Lee,1.07,0.22,0.19,0.17,0.1910908295211606
NC,Lenoir,1.39,0.23,0.19,0.15,0.18685418649649807
NC,Lincoln,1.07,0.22,0.18,0.13,0.1711062330761713
NC,Macon,1.31,0.2,0.17,0.11,0.15854339661957956
NC,Madison,1.16,0.21,0.17,0.13,0.16539197318733645
NC,Martin,1.0,0.25,0.18,0.18,0.19070842451778913
NC,McDowell,1.0,0.22,0.17,0.13,0.16499202443152836
NC,Mecklenburg,1.13,0.21,0.16,0.12,0.15596683330430278
NC,Mitchell,1.04,0.22,0.18,0.14,0.17448679351976015
NC,Montgomery,1.4,0.25,0.2,0.15,0.1939788569646774
NC,Moore,1.07,0.22,0.19,0.15,0.18391193340279383
NC,Nash,1.19,0.24,0.18,0.16,0.18413836477082493
NC,New Hanover,1.07,0.22,0.17,0.13,0.16547942886791556
NC,Northampton,1.18,0.21,0.12,0.09,0.12303941831972051
NC,Onslow,0.99,0.22,0.19,0.15,0.18335489976120845
NC,Orange,0.99,0.2,0.09,0.09,0.1041219322688253
NC,Pamlico,1.41,0.26,0.21,0.16,0.20397885696467738
NC,Pasquotank,1.02,0.2,0.19,0.13,0.17495665420371076
NC,Pender,0.99,0.22,0.19,0.15,0.18335489976120845
NC,Perquimans,1.01,0.18,0.15,0.11,0.1437726749923975
NC,Person,1.0,0.2,0.11,0.09,0.11544516989053497
NC,Pitt,1.15,0.26,0.19,0.16,0.1909148892130134
NC,Polk,0.99,0.2,0.18,0.13,0.16912096237986052
NC,Randolph,1.07,0.22,0.19,0.14,0.18032248534361042
NC,Richmond,1.4,0.25,0.2,0.15,0.1939788569646774
NC,Robeson,1.02,0.25,0.2,0.17,0.19851184328551358
NC,Rockingham,0.99,0.2,0.09,0.09,0.1041219322688253
NC,Rowan,1.0,0.24,0.16,0.15,0.1679723533963648
NC,Rutherford,0.99,0.22,0.18,0.13,0.1705491994345859
NC,Sampson,0.99,0.21,0.19,0.13,0.17546188511547894
NC,Scotland,1.4,0.25,0.2,0.15,0.1939788569646774
NC,Stanly,1.2,0.23,0.16,0.13,0.16147192285459877
NC,Stokes,0.99,0.2,0.12,0.11,0.12818124101195932
NC,Surry,0.99,0.2,0.12,0.11,0.12818124101195932
NC,Swain,0.99,0.2,0.09,0.09,0.1041219322688253
NC,Transylvania,1.15,0.2,0.13,0.1,0.1313326644442024
NC,Tyrrell,1.0,0.17,0.12,0.09,0.11892961851670261
NC,Union,1.22,0.23,0.15,0.15,0.16316327317510618
NC,Vance,1.38,0.26,0.17,0.13,0.17049440833850976
NC,Wake,1.18,0.25,0.17,0.13,0.1683877057071836
NC,Warren,1.18,0.21,0.12,0.09,0.12303941831972051
NC,Washington,1.2,0.22,0.16,0.13,0.16075780432723608
NC,Watauga,0.94,0.18,0.21,0.15,0.19140388804227826
NC,Wayne,1.27,0.24,0.19,0.16,0.19032220262066607
NC,Wilkes,0.99,0.21,0.15,0.13,0.152954668282456
NC,Wilson,0.98,0.21,0.18,0.16,0.1805337958795752
NC,Yadkin,0.99,0.2,0.12,0.11,0.12818124101195932
NC,Yancey,1.0,0.22,0.17,0.15,0.17217092054989513
ND,Adams,0.94,0.17,0.13,0.11,0.1313175436121361
ND,Barnes,1.07,0.21,0.19,0.14,0.17960836681624773
ND,Benson,0.99,0.18,0.14,0.12,0.14159606043292877
ND,Billings,0.94,0.17,0.13,0.11,0.1313175436121361
ND,Bottineau,0.86,0.12,0.09,0.07,0.09032490826398068
ND,Bowman,0.94,0.17,0.13,0.11,0.1313175436121361
ND,Burke,0.94,0.17,0.13,0.11,0.1313175436121361
ND,Burleigh,0.86,0.14,0.11,0.09,0.11018564985358434
ND,Cass,1.01,0.22,0.16,0.15,0.16661374554683756
ND,Cavalier,1.81,0.27,0.25,0.17,0.2335748085921734
ND,Dickey,1.02,0.17,0.13,0.11,0.13187457725372148
ND,Divide,0.94,0.19,0.16,0.14,0.16039453746917887
ND,Dunn,0.94,0.17,0.13,0.11,0.1313175436121361
ND,Eddy,1.94,0.24,0.17,0.12,0.1693759587156987
ND,Emmons,0.9,0.16,0.13,0.11,0.1303249082639807
ND,Foster,0.86,0.12,0.09,0.07,0.09032490826398068
ND,Golden Valley,0.94,0.17,0.13,0.11,0.1313175436121361
ND,Grand Forks,0.96,0.21,0.15,0.15,0.15992467678522826
ND,Grant,0.94,0.17,0.13,0.11,0.1313175436121361
ND,Griggs,1.94,0.24,0.17,0.12,0.1693759587156987
ND,Hettinger,0.94,0.17,0.13,0.11,0.1313175436121361
ND,Kidder,0.86,0.14,0.11,0.09,0.11018564985358434
ND,LaMoure,1.04,0.18,0.16,0.13,0.15678726293461454
ND,Logan,0.86,0.14,0.11,0.09,0.11018564985358434
ND,McHenry,0.91,0.17,0.12,0.11,0.12548185178828583
ND,McIntosh,0.95,0.16,0.13,0.11,0.13067305428997156
ND,McKenzie,0.9,0.17,0.14,0.11,0.1366658309995991
ND,McLean,0.94,0.18,0.14,0.12,0.1412479144069379
ND,Mercer,0.96,0.19,0.15,0.13,0.15131754361213606
ND,Morton,0.94,0.17,0.13,0.11,0.1313175436121361
ND,Mountrail,0.86,0.12,0.09,0.07,0.09032490826398068
ND,Nelson,0.92,0.16,0.13,0.11,0.13046416667437705
ND,Oliver,0.94,0.17,0.13,0.11,0.1313175436121361
ND,Pembina,0.92,0.16,0.12,0.1,0.12124791440693791
ND,Pierce,0.86,0.12,0.09,0.07,0.09032490826398068
ND,Ramsey,1.81,0.27,0.25,0.17,0.2335748085921734
ND,Ransom,1.04,0.18,0.16,0.13,0.15678726293461454
ND,Renville,0.86,0.12,0.09,0.07,0.09032490826398068
ND,Richland,1.04,0.18,0.16,0.13,0.15678726293461454
ND,Rolette,0.86,0.12,0.09,0.07,0.09032490826398068
ND,Sargent,1.02,0.17,0.13,0.11,0.13187457725372148
ND,Sheridan,0.9,0.15,0.12,0.1,0.12039453746917886
ND,Sioux,0.94,0.17,0.13,0.11,0.1313175436121361
ND,Slope,0.94,0.17,0.13,0.11,0.1313175436121361
ND,Stark,0.94,0.17,0.13,0.11,0.1313175436121361
ND,Steele,1.94,0.24,0.17,0.12,0.1693759587156987
ND,Stutsman,0.95,0.15,0.12,0.1,0.12074268349516973
ND,Towner,0.86,0.12,0.09,0.07,0.09032490826398068
ND,Traill,0.99,0.21,0.14,0.15,0.15450676019256704
ND,Walsh,1.01,0.21,0.18,0.16,0.18074268349516973
ND,Ward,0.91,0.17,0.12,0.11,0.12548185178828583
ND,Wells,0.86,0.12,0.09,0.07,0.09032490826398068
ND,Williams,0.92,0.18,0.15,0.13,0.1503249082639807
NE,Adams,1.69,0.25,0.19,0.14,0.18678185164798528
NE,Antelope,0.98,0.22,0.16,0.14,0.16281540987205964
NE,Arthur,1.05,0.21,0.19,0.17,0.19023745258340155
NE,Banner,1.01,0.2,0.17,0.15,0.17081231270036792
NE,Blaine,0.96,0.2,0.16,0.15,0.1648373624661213
NE,Boone,0.98,0.22,0.16,0.14,0.16281540987205964
NE,Box Butte,0.99,0.21,0.18,0.16,0.18060342508477337
NE,Boyd,1.04,0.23,0.19,0.16,0.18800661237374539
NE,Brown,0.99,0.21,0.18,0.16,0.18060342508477337
NE,Buffalo,0.99,0.21,0.21,0.16,0.1974838377095406
NE,Burt,0.97,0.21,0.18,0.16,0.18046416667437704
NE,Butler,0.98,0.21,0.16,0.13,0.15851184328551354
NE,Cass,0.99,0.21,0.21,0.18,0.2046627338279074
NE,Cedar,0.99,0.21,0.21,0.18,0.2046627338279074
NE,Chase,1.14,0.22,0.17,0.15,0.17314572942266956
NE,Cherry,1.0,0.2,0.18,0.16,0.17995893576260885
NE,Cheyenne,0.99,0.2,0.2,0.17,0.19473236303310557
NE,Clay,1.69,0.25,0.19,0.14,0.18678185164798528
NE,Colfax,0.98,0.19,0.17,0.14,0.16629985849822732
NE,Cuming,0.99,0.2,0.17,0.15,0.17067305428997157
NE,Custer,0.98,0.2,0.16,0.15,0.16497662087651765
NE,Dakota,1.01,0.23,0.19,0.17,0.19138717281733425
NE,Dawes,0.96,0.21,0.2,0.17,0.19523759394487375
NE,Dawson,0.99,0.21,0.19,0.15,0.18264078123384572
NE,Deuel,0.99,0.2,0.2,0.18,0.19832181109228897
NE,Dixon,0.97,0.2,0.2,0.14,0.18382476044515902
NE,Dodge,0.98,0.19,0.17,0.13,0.1627104104390439
NE,Douglas,0.99,0.21,0.18,0.15,0.17701397702559
NE,Dundy,1.48,0.24,0.21,0.17,0.2066274724055226
NE,Fillmore,0.97,0.2,0.18,0.15,0.17616060008783094
NE,Franklin,2.42,0.32,0.27,0.18,0.25623583922177035
NE,Frontier,0.99,0.2,0.17,0.15,0.17067305428997157
NE,Furnas,1.0,0.22,0.18,0.14,0.17420827669896746
NE,Gage,1.02,0.23,0.15,0.13,0.15459179295277592
NE,Garden,1.04,0.21,0.2,0.18,0.19938407564564253
NE,Garfield,1.93,0.28,0.21,0.16,0.2090278126897078
NE,Gosper,0.99,0.2,0.17,0.15,0.17067305428997157
NE,Grant,1.01,0.21,0.17,0.16,0.175115879286914
NE,Greeley,1.64,0.23,0.17,0.12,0.16657296403239077
NE,Hall,0.99,0.21,0.21,0.16,0.1974838377095406
NE,Hamilton,1.0,0.21,0.19,0.15,0.1827104104390439
NE,Harlan,1.01,0.22,0.17,0.15,0.17224054975509331
NE,Hayes,1.27,0.22,0.16,0.15,0.16842410488199008
NE,Hitchcock,0.99,0.2,0.16,0.14,0.16145680202253243
NE,Holt,0.99,0.21,0.17,0.15,0.17138717281733426
NE,Hooker,1.0,0.21,0.16,0.15,0.1658299978142767
NE,Howard,0.99,0.21,0.19,0.15,0.18264078123384572
NE,Jefferson,2.73,0.33,0.24,0.15,0.231459706307959
NE,Johnson,0.89,0.18,0.15,0.13,0.15011602064838617
NE,Kearney,1.01,0.23,0.17,0.16,0.17654411634163938
NE,Keith,1.04,0.21,0.2,0.18,0.19938407564564253
NE,Keya Paha,1.01,0.21,0.18,0.16,0.18074268349516973
NE,Kimball,1.0,0.18,0.14,0.12,0.14166568963812695
NE,Knox,0.92,0.18,0.17,0.14,0.16516796473967557
NE,Lancaster,1.67,0.24,0.21,0.15,0.20077153118592111
NE,Lincoln,0.99,0.2,0.16,0.15,0.16504625008171583
NE,Logan,0.96,0.2,0.16,0.15,0.1648373624661213
NE,Loup,0.98,0.2,0.17,0.15,0.17060342508477339
NE,Madison,0.99,0.2,0.16,0.14,0.16145680202253243
NE,McPherson,1.01,0.21,0.17,0.16,0.175115879286914
NE,Merrick,0.99,0.21,0.15,0.12,0.1493652202232726
NE,Morrill,0.99,0.2,0.18,0.16,0.17988930655741067
NE,Nance,1.66,0.25,0.19,0.14,0.18657296403239076
NE,Nemaha,0.93,0.18,0.21,0.14,0.18774481077789668
NE,Nuckolls,0.95,0.19,0.14,0.12,0.14203166213949878
NE,Otoe,0.97,0.2,0.21,0.14,0.18945156465341476
NE,Pawnee,0.99,0.21,0.21,0.18,0.2046627338279074
NE,Perkins,0.99,0.21,0.2,0.16,0.19185703350128486
NE,Phelps,1.69,0.26,0.21,0.16,0.20592847471022624
NE,Pierce,0.98,0.21,0.16,0.14,0.16210129134469695
NE,Platte,0.98,0.22,0.16,0.14,0.16281540987205964
NE,Polk,2.08,0.29,0.26,0.17,0.2425098383955052
NE,Red Willow,0.99,0.21,0.17,0.15,0.17138717281733426
NE,Richardson,0.93,0.18,0.15,0.13,0.15039453746917886
NE,Rock,1.0,0.21,0.19,0.17,0.18988930655741068
NE,Saline,1.03,0.21,0.16,0.13,0.1588599893115044
NE,Sarpy,0.99,0.21,0.18,0.15,0.17701397702559
NE,Saunders,0.98,0.19,0.17,0.12,0.1591209623798605
NE,Scotts Bluff,0.99,0.21,0.17,0.16,0.17497662087651766
NE,Seward,1.86,0.27,0.23,0.16,0.2190798981424694
NE,Sheridan,1.03,0.22,0.2,0.17,0.19643911690862365
NE,Sherman,0.97,0.21,0.19,0.16,0.18609097088263277
NE,Sioux,0.99,0.21,0.18,0.16,0.18060342508477337
NE,Stanton,0.98,0.2,0.16,0.14,0.16138717281733425
NE,Thayer,0.96,0.19,0.15,0.13,0.15131754361213606
NE,Thomas,0.96,0.2,0.16,0.15,0.1648373624661213
NE,Thurston,0.99,0.21,0.18,0.16,0.18060342508477337
NE,Valley,0.99,0.2,0.16,0.14,0.16145680202253243
NE,Washington,1.0,0.21,0.17,0.15,0.17145680202253244
NE,Wayne,0.98,0.2,0.21,0.15,0.19311064191779634
NE,Webster,0.99,0.2,0.18,0.14,0.1727104104390439
NE,Wheeler,1.66,0.25,0.18,0.14,0.180946159824135
NE,York,0.99,0.21,0.19,0.15,0.18264078123384572
NH,Belknap,1.1,0.31,0.22,0.2,0.22537554068533677
NH,Carroll,1.1,0.31,0.22,0.2,0.22537554068533677
NH,Cheshire,1.85,0.31,0.23,0.2,0.23622453528345555
NH,Coos,1.85,0.31,0.23,0.2,0.23622453528345555
NH,Grafton,1.65,0.31,0.23,0.2,0.23483195117949207
NH,Hillsborough,2.6,0.31,0.22,0.2,0.23581992146506287
NH,Merrimack,1.1,0.31,0.22,0.2,0.22537554068533677
NH,Rockingham,1.1,0.31,0.22,0.2,0.22537554068533677
NH,Strafford,1.85,0.31,0.23,0.2,0.23622453528345555
NH,Sullivan,1.85,0.31,0.23,0.2,0.23622453528345555
NJ,Atlantic,1.43,0.24,0.2,0.13,0.18629472993454244
NJ,Bergen,1.3,0.17,0.13,0.13,0.1410030911176371
NJ,Burlington,1.43,0.24,0.2,0.13,0.18629472993454244
NJ,Camden,1.43,0.24,0.2,0.13,0.18629472993454244
NJ,Cape May,1.43,0.24,0.2,0.13,0.18629472993454244
NJ,Cumberland,1.22,0.25,0.21,0.16,0.20194178353854939
NJ,Essex,1.49,0.18,0.14,0.09,0.1343091765152873
NJ,Gloucester,1.43,0.24,0.2,0.13,0.18629472993454244
NJ,Hudson,1.43,0.21,0.17,0.13,0.1672719617276871
NJ,Hunterdon,1.49,0.18,0.14,0.09,0.1343091765152873
NJ,Mercer,1.49,0.18,0.14,0.09,0.1343091765152873
NJ,Middlesex,1.49,0.44,0.39,0.3,0.36892477267596213
NJ,Monmouth,1.49,0.18,0.14,0.09,0.1343091765152873
NJ,Morris,1.05,0.28,0.24,0.22,0.2413175436121361
NJ,Ocean,1.43,0.24,0.2,0.13,0.18629472993454244
NJ,Passaic,1.3,0.18,0.14,0.16,0.15811235803080573
NJ,Salem,1.43,0.24,0.2,0.13,0.18629472993454244
NJ,Somerset,1.49,0.18,0.14,0.09,0.1343091765152873
NJ,Sussex,1.4,0.18,0.14,0.09,0.13368251366850373
NJ,Union,1.49,0.18,0.14,0.09,0.1343091765152873
NJ,Warren,1.49,0.18,0.14,0.09,0.1343091765152873
NM,Bernalillo,0.96,0.21,0.23,0.15,0.2049391104512742
NM,Catron,0.96,0.2,0.18,0.13,0.16891207476426598
NM,Chaves,1.77,0.26,0.17,0.14,0.17679939540042192
NM,Cibola,0.96,0.2,0.2,0.15,0.18734457929914425
NM,Colfax,0.99,0.21,0.18,0.16,0.18060342508477337
NM,Curry,1.71,0.23,0.16,0.11,0.15784411620133887
NM,De Baca,1.53,0.25,0.19,0.14,0.18566778436481451
NM,Dona Ana,0.99,0.21,0.24,0.18,0.2215431464526746
NM,Eddy,1.22,0.23,0.17,0.14,0.17082743353243426
NM,Grant,0.96,0.21,0.16,0.14,0.16196203293430061
NM,Guadalupe,2.13,0.33,0.23,0.15,0.22165514978781287
NM,Harding,0.99,0.2,0.17,0.14,0.1670836062307882
NM,Hidalgo,0.96,0.21,0.16,0.14,0.16196203293430061
NM,Lea,1.4,0.22,0.16,0.14,0.16573983649038296
NM,Lincoln,1.55,0.27,0.23,0.15,0.21333194472214262
NM,Los Alamos,0.95,0.2,0.17,0.15,0.17039453746917887
NM,Luna,0.96,0.21,0.19,0.17,0.189610789736618
NM,McKinley,0.96,0.23,0.28,0.19,0.24885916078401182
NM,Mora,2.15,0.32,0.26,0.2,0.25590794259153066
NM,Otero,0.96,0.21,0.21,0.19,0.20804329427149626
NM,Quay,0.99,0.2,0.16,0.13,0.15786735396334906
NM,Rio Arriba,1.02,0.22,0.28,0.19,0.24856281748783818
NM,Roosevelt,1.71,0.23,0.16,0.11,0.15784411620133887
NM,San Juan,1.13,0.24,0.22,0.19,0.21699615055020904
NM,San Miguel,1.02,0.22,0.2,0.16,0.1927800396442421
NM,Sandoval,1.55,0.27,0.25,0.17,0.23176444925702086
NM,Santa Fe,2.49,0.35,0.28,0.19,0.26808185150768477
NM,Sierra,0.97,0.22,0.22,0.2,0.21804329427149627
NM,Socorro,1.54,0.26,0.2,0.15,0.19566778436481452
NM,Taos,0.99,0.2,0.34,0.22,0.2914548622446029
NM,Torrance,1.55,0.27,0.23,0.15,0.21333194472214262
NM,Union,0.99,0.21,0.18,0.15,0.17701397702559
NM,Valencia,0.96,0.21,0.23,0.15,0.2049391104512742
NV,Carson City,0.96,0.2,0.2,0.13,0.18016568318077747
NV,Churchill,1.0,0.25,0.21,0.16,0.20040994102418955
NV,Clark,1.08,0.22,0.18,0.16,0.18194420645891962
NV,Douglas,0.96,0.2,0.2,0.13,0.18016568318077747
NV,Elko,0.91,0.17,0.15,0.13,0.1495411605314198
NV,Esmeralda,1.0,0.22,0.19,0.15,0.1834245289664066
NV,Eureka,0.92,0.17,0.17,0.13,0.16086439815312947
NV,Humboldt,0.82,0.18,0.18,0.14,0.17009847689594954
NV,Lander,0.96,0.2,0.2,0.13,0.18016568318077747
NV,Lincoln,0.95,0.22,0.19,0.15,0.18307638294041573
NV,Lyon,0.96,0.2,0.2,0.13,0.18016568318077747
NV,Mineral,0.96,0.2,0.2,0.13,0.18016568318077747
NV,Nye,0.96,0.19,0.17,0.13,0.16257115202864758
NV,Pershing,0.96,0.2,0.2,0.13,0.18016568318077747
NV,Storey,0.96,0.2,0.2,0.13,0.18016568318077747
NV,Washoe,1.28,0.28,0.22,0.17,0.21371816661926565
NV,White Pine,0.92,0.17,0.14,0.12,0.14039453746917888
NY,Albany,0.94,0.18,0.16,0.13,0.1560909708826328
NY,Allegany,0.89,0.15,0.16,0.1,0.14283212509700363
NY,Bronx,2.08,0.23,0.17,0.11,0.16604720100192705
NY,Broome,0.86,0.14,0.1,0.08,0.1009693975861452
NY,Cattaraugus,0.87,0.17,0.11,0.09,0.1123976346408706
NY,Cayuga,2.1,0.23,0.16,0.09,0.15338075908570084
NY,Chautauqua,0.88,0.16,0.13,0.09,0.12300675373521755
NY,Chemung,1.49,0.2,0.14,0.08,0.1321479655108293
NY,Chenango,1.36,0.18,0.11,0.08,0.11293413616376043
NY,Clinton,1.46,0.17,0.08,0.07,0.09244644900442886
NY,Columbia,1.56,0.23,0.2,0.12,0.1828963430155726
NY,Cortland,1.46,0.18,0.1,0.08,0.10800362400748642
NY,Delaware,1.99,0.25,0.22,0.12,0.19857224431033094
NY,Dutchess,1.56,0.23,0.2,0.12,0.1828963430155726
NY,Erie,0.86,0.14,0.11,0.09,0.11018564985358434
NY,Essex,1.47,0.18,0.1,0.08,0.10807325321268459
NY,Franklin,1.49,0.19,0.13,0.1,0.13298593889357763
NY,Fulton,1.52,0.21,0.16,0.1,0.15150347618866478
NY,Genesee,5.71,0.6,0.19,0.11,0.22899859641779535
NY,Greene,1.56,0.23,0.2,0.12,0.1828963430155726
NY,Hamilton,2.1,0.23,0.16,0.09,0.15338075908570084
NY,Herkimer,1.36,0.15,0.11,0.08,0.11079178058167233
NY,Jefferson,0.84,0.12,0.09,0.07,0.09018564985358433
NY,Kings,2.08,0.23,0.17,0.11,0.16604720100192705
NY,Lewis,1.47,0.18,0.11,0.09,0.11728950548012373
NY,Livingston,1.5,0.19,0.2,0.11,0.17603264561574938
NY,Madison,2.1,0.23,0.21,0.15,0.2030514684820799
NY,Monroe,0.89,0.15,0.14,0.1,0.13157851668049217
NY,Montgomery,1.52,0.21,0.16,0.1,0.15150347618866478
NY,Nassau,0.94,0.28,0.19,0.17,0.19447036101776052
NY,New York,2.08,0.23,0.17,0.11,0.16604720100192705
NY,Niagara,2.1,0.23,0.16,0.09,0.15338075908570084
NY,Oneida,1.52,0.21,0.16,0.12,0.15868237230703156
NY,Onondaga,1.48,0.18,0.11,0.09,0.11735913468532189
NY,Ontario,1.5,0.19,0.2,0.11,0.17603264561574938
NY,Orange,1.53,0.23,0.21,0.16,0.20267205184496737
NY,Orleans,1.47,0.17,0.09,0.08,0.10173233047706616
NY,Oswego,1.52,0.21,0.16,0.1,0.15150347618866478
NY,Otsego,1.99,0.25,0.22,0.12,0.19857224431033094
NY,Putnam,1.56,0.23,0.2,0.12,0.1828963430155726
NY,Queens,2.08,0.29,0.19,0.15,0.19594331281934826
NY,Rensselaer,2.1,0.23,0.16,0.09,0.15338075908570084
NY,Richmond,2.08,0.23,0.17,0.11,0.16604720100192705
NY,Rockland,1.53,0.3,0.23,0.24,0.2476400744264849
NY,Saratoga,2.1,0.23,0.16,0.09,0.15338075908570084
NY,Schenectady,1.52,0.21,0.16,0.1,0.15150347618866478
NY,Schoharie,1.87,0.23,0.19,0.13,0.18301749222764363
NY,Schuyler,1.02,0.19,0.13,0.09,0.12612391819008006
NY,Seneca,2.1,0.23,0.16,0.09,0.15338075908570084
NY,St Lawrence,1.74,0.2,0.15,0.1,0.14669439596740616
NY,Steuben,1.02,0.19,0.13,0.09,0.12612391819008006
NY,Suffolk,1.71,0.35,0.23,0.2,0.23810620052013193
NY,Sullivan,1.82,0.27,0.23,0.16,0.21880138132167667
NY,Tioga,1.49,0.2,0.14,0.08,0.1321479655108293
NY,Tompkins,1.48,0.18,0.11,0.09,0.11735913468532189
NY,Ulster,1.56,0.23,0.2,0.12,0.1828963430155726
NY,Warren,1.52,0.21,0.16,0.1,0.15150347618866478
NY,Washington,2.1,0.23,0.16,0.09,0.15338075908570084
NY,Wayne,1.5,0.19,0.2,0.11,0.17603264561574938
NY,Westchester,2.09,0.23,0.17,0.1,0.16252738214794182
NY,Wyoming,0.85,0.14,0.12,0.09,0.11574282485664192
NY,Yates,1.47,0.18,0.11,0.08,0.11370005742094033
OH,Adams,0.98,0.12,0.12,0.08,0.11163031941030938
OH,Allen,0.98,0.19,0.16,0.13,0.15708360623078815
OH,Ashland,1.06,0.17,0.18,0.13,0.1674660112341596
OH,Ashtabula,0.98,0.18,0.13,0.1,0.12872073090110808
OH,Athens,0.93,0.13,0.12,0.09,0.1155857399708646
OH,Auglaize,0.98,0.19,0.16,0.13,0.15708360623078815
OH,Belmont,0.98,0.12,0.17,0.13,0.15771158074750502
OH,Brown,1.32,0.19,0.12,0.09,0.12258599013776955
OH,Butler,1.33,0.22,0.16,0.1,0.15089463981726217
OH,Carroll,0.93,0.12,0.12,0.09,0.11487162144350191
OH,Champaign,2.71,0.32,0.14,0.1,0.15639104699172562
OH,Clark,1.66,0.19,0.12,0.07,0.11777448699614068
OH,Clermont,0.97,0.18,0.13,0.1,0.1286511016959099
OH,Clinton,1.86,0.25,0.12,0.07,0.12345178226428033
OH,Columbiana,0.98,0.12,0.12,0.09,0.11521976746949278
OH,Coshocton,1.0,0.18,0.12,0.09,0.11964373704406531
OH,Crawford,0.98,0.14,0.12,0.09,0.11664800452421817
OH,Cuyahoga,1.77,0.22,0.15,0.09,0.14474207257854266
OH,Darke,0.98,0.21,0.16,0.13,0.15851184328551354
OH,Defiance,0.98,0.19,0.15,0.12,0.14786735396334905
OH,Delaware,0.98,0.18,0.12,0.09,0.11950447863366895
OH,Erie,0.99,0.22,0.23,0.17,0.21304101271259818
OH,Fairfield,0.98,0.12,0.12,0.08,0.11163031941030938
OH,Fayette,0.98,0.12,0.12,0.08,0.11163031941030938
OH,Franklin,1.15,0.17,0.15,0.11,0.1440333653378092
OH,Fulton,1.6,0.25,0.24,0.17,0.2250575540200306
OH,Gallia,0.98,0.12,0.12,0.09,0.11521976746949278
OH,Geauga,0.98,0.18,0.13,0.1,0.12872073090110808
OH,Greene,3.08,0.31,0.11,0.06,0.12701500419519457
OH,Guernsey,0.98,0.13,0.12,0.09,0.11593388599685547
OH,Hamilton,1.33,0.19,0.16,0.1,0.1487522842351741
OH,Hancock,0.98,0.16,0.17,0.13,0.16056805485695583
OH,Hardin,0.99,0.19,0.12,0.09,0.12028822636622982
OH,Harrison,0.98,0.12,0.16,0.13,0.1520847765392493
OH,Henry,0.99,0.21,0.2,0.16,0.19185703350128486
OH,Highland,1.32,0.15,0.12,0.07,0.11255061990995198
OH,Hocking,0.93,0.12,0.12,0.09,0.11487162144350191
OH,Holmes,0.98,0.12,0.12,0.09,0.11521976746949278
OH,Huron,0.98,0.22,0.19,0.15,0.18328527055601027
OH,Jackson,0.95,0.15,0.14,0.11,0.1355857399708646
OH,Jefferson,0.93,0.12,0.12,0.09,0.11487162144350191
OH,Knox,0.98,0.16,0.14,0.11,0.13650874611382183
OH,Lake,0.98,0.18,0.13,0.1,0.12872073090110808
OH,Lawrence,0.98,0.12,0.12,0.09,0.11521976746949278
OH,Licking,0.98,0.18,0.14,0.11,0.13793698316854722
OH,Logan,1.21,0.19,0.12,0.09,0.12182006888058963
OH,Lorain,1.04,0.25,0.24,0.18,0.22474776658811624
OH,Lucas,1.96,0.26,0.19,0.13,0.1857865106565153
OH,Madison,0.98,0.18,0.12,0.08,0.11591503057448556
OH,Mahoning,0.98,0.18,0.13,0.1,0.12872073090110808
OH,Marion,0.97,0.16,0.13,0.1,0.1272228646411845
