state,county,p1_lcoc,p2_lcoc,p3_lcoc,p4_lcoc,comb_lcoc
MI,Ingham,2.44,0.34,0.25,0.16,0.2393708301520138
MI,Ionia,2.44,0.34,0.3,0.22,0.28904153954839285
MI,Iosco,2.44,0.3,0.19,0.12,0.18839573855629502
MI,Iron,2.38,0.32,0.27,0.2,0.26313621851934443
MI,Isabella,2.44,0.34,0.25,0.17,0.2429602782111972
MI,Jackson,2.44,0.34,0.25,0.17,0.2429602782111972
MI,Kalamazoo,2.34,0.28,0.27,0.19,0.25641177952991756
MI,Kalkaska,3.45,0.37,0.27,0.19,0.2705676880531791
MI,Kent,2.97,0.38,0.36,0.25,0.3401175309604314
MI,Keweenaw,2.34,0.25,0.19,0.12,0.1841288538674998
MI,Lake,3.45,0.37,0.27,0.19,0.2705676880531791
MI,Lapeer,2.44,0.3,0.19,0.14,0.1955746346746618
MI,Leelanau,2.38,0.32,0.25,0.18,0.24470371398446616
MI,Lenawee,2.34,0.3,0.27,0.18,0.2542505685254595
MI,Livingston,2.44,0.3,0.19,0.14,0.1955746346746618
MI,Luce,2.37,0.35,0.3,0.24,0.2964471497577351
MI,Mackinac,2.44,0.34,0.27,0.14,0.2434455424501585
MI,Macomb,2.44,0.34,0.27,0.16,0.2506244385685253
MI,Manistee,3.45,0.37,0.27,0.19,0.2705676880531791
MI,Marquette,2.41,0.37,0.32,0.25,0.31299696010894806
MI,Mason,3.45,0.37,0.27,0.19,0.2705676880531791
MI,Mecosta,2.95,0.37,0.3,0.23,0.2983244326547712
MI,Menominee,2.41,0.35,0.31,0.24,0.3023524707867835
MI,Midland,2.44,0.3,0.19,0.14,0.1955746346746618
MI,Missaukee,3.45,0.37,0.27,0.19,0.2705676880531791
MI,Monroe,2.35,0.29,0.28,0.16,0.25205398729318396
MI,Montcalm,2.95,0.37,0.3,0.2,0.28755608847722103
MI,Montmorency,3.45,0.37,0.27,0.14,0.25262044775726217
MI,Muskegon,3.45,0.37,0.27,0.19,0.2705676880531791
MI,Newaygo,3.45,0.37,0.27,0.19,0.2705676880531791
MI,Oakland,2.44,0.3,0.19,0.14,0.1955746346746618
MI,Oceana,2.93,0.37,0.33,0.25,0.32224448298750885
MI,Ogemaw,2.44,0.3,0.19,0.12,0.18839573855629502
MI,Ontonagon,2.37,0.3,0.24,0.16,0.23040014739792006
MI,Osceola,2.95,0.37,0.3,0.23,0.2983244326547712
MI,Oscoda,3.45,0.37,0.27,0.14,0.25262044775726217
MI,Otsego,3.45,0.37,0.27,0.14,0.25262044775726217
MI,Ottawa,2.62,0.37,0.29,0.2,0.27963152049742557
MI,Presque Isle,2.44,0.3,0.19,0.13,0.19198518661547842
MI,Roscommon,2.44,0.3,0.19,0.12,0.18839573855629502
MI,Saginaw,2.44,0.34,0.25,0.16,0.2393708301520138
MI,Sanilac,2.34,0.32,0.28,0.2,0.26848450590680745
MI,Schoolcraft,2.41,0.33,0.28,0.21,0.27327547692974075
MI,Shiawassee,2.44,0.3,0.19,0.14,0.1955746346746618
MI,St Clair,2.44,0.34,0.27,0.16,0.2506244385685253
MI,St Joseph,2.35,0.29,0.31,0.22,0.2904710882730515
MI,Tuscola,2.31,0.31,0.23,0.16,0.22506968648583797
MI,Van Buren,2.35,0.3,0.27,0.19,0.2579096457898411
MI,Washtenaw,2.34,0.3,0.23,0.16,0.22456445557406982
MI,Wayne,4.21,0.52,0.41,0.22,0.3761148886518112
MI,Wexford,3.45,0.37,0.27,0.19,0.2705676880531791
MN,Aitkin,2.42,0.35,0.3,0.23,0.29320584772454256
MN,Anoka,2.38,0.36,0.29,0.23,0.28801464522285686
MN,Becker,2.43,0.36,0.31,0.23,0.2996163996653592
MN,Beltrami,2.56,0.34,0.3,0.23,0.2934665380699543
MN,Benton,2.39,0.36,0.27,0.22,0.27324121795236017
MN,Big Stone,2.41,0.34,0.3,0.23,0.2924220999919817
MN,Blue Earth,2.39,0.34,0.29,0.22,0.28306658931414624
MN,Brown,2.39,0.34,0.3,0.23,0.29228284158158535
MN,Carlton,2.22,0.22,0.18,0.11,0.17193469555559449
MN,Carver,2.39,0.36,0.29,0.21,0.2809053783096882
MN,Cass,2.43,0.34,0.31,0.21,0.291009266492267
MN,Chippewa,2.4,0.36,0.3,0.23,0.29378070784150895
MN,Chisago,2.44,0.38,0.31,0.25,0.30829316204364954
MN,Clay,2.39,0.36,0.3,0.22,0.29012163057712737
MN,Clearwater,2.44,0.34,0.29,0.21,0.2798252872809537
MN,Cook,2.39,0.33,0.29,0.19,0.27158412660923337
MN,Cottonwood,2.36,0.32,0.28,0.21,0.2722132123763872
MN,Crow Wing,2.39,0.34,0.32,0.25,0.3107153461164636
MN,Dakota,2.39,0.3,0.27,0.22,0.26895650678818395
MN,Dodge,2.39,0.35,0.3,0.23,0.29299696010894805
MN,Douglas,2.4,0.36,0.3,0.23,0.29378070784150895
MN,Faribault,2.39,0.36,0.31,0.24,0.3029273309037499
MN,Fillmore,2.41,0.36,0.31,0.24,0.3030665893141462
MN,Freeborn,2.51,0.36,0.33,0.23,0.3114270417234561
MN,Goodhue,2.39,0.35,0.31,0.24,0.3022132123763872
MN,Grant,2.41,0.35,0.3,0.23,0.2931362185193444
MN,Hennepin,2.37,0.35,0.29,0.21,0.2800520013719292
MN,Houston,2.41,0.37,0.31,0.24,0.3037807078415089
MN,Hubbard,2.44,0.35,0.29,0.22,0.2841288538674998
MN,Isanti,2.39,0.35,0.3,0.23,0.29299696010894805
MN,Itasca,2.45,0.34,0.28,0.21,0.27426811227789616
MN,Jackson,2.38,0.33,0.29,0.22,0.28228284158158534
MN,Kanabec,2.38,0.34,0.29,0.22,0.28299696010894804
MN,Kandiyohi,2.4,0.36,0.31,0.24,0.30299696010894805
MN,Kittson,2.36,0.3,0.26,0.19,0.2523524707867835
MN,Koochiching,2.67,0.37,0.31,0.24,0.3055910671766614
MN,Lac Qui Parle,2.36,0.32,0.27,0.21,0.26658640816813145
MN,Lake,2.39,0.33,0.28,0.2,0.269546770460161
MN,Lake of The Woods,2.91,0.41,0.35,0.26,0.33980475516225817
MN,Le Sueur,2.41,0.36,0.32,0.23,0.3051039454632186
MN,Lincoln,2.38,0.35,0.29,0.22,0.28371107863631073
MN,Lyon,2.42,0.35,0.32,0.25,0.3116383522594208
MN,Mahnomen,2.87,0.33,0.27,0.18,0.26008327198305087
MN,Marshall,2.42,0.34,0.3,0.23,0.29249172919717986
MN,Martin,2.36,0.32,0.28,0.21,0.2722132123763872
MN,McLeod,2.39,0.35,0.31,0.23,0.2986237643172038
MN,Meeker,2.49,0.37,0.31,0.24,0.30433774148309434
MN,Mille Lacs,2.47,0.37,0.32,0.27,0.3205936314585039
MN,Morrison,2.36,0.32,0.31,0.21,0.2890936250011544
MN,Mower,2.54,0.37,0.31,0.24,0.3046858875090852
MN,Murray,2.38,0.34,0.28,0.22,0.27737015590069236
MN,Nicollet,2.39,0.36,0.29,0.22,0.28449482636887163
MN,Nobles,2.38,0.35,0.29,0.22,0.28371107863631073
MN,Norman,2.39,0.36,0.27,0.22,0.27324121795236017
MN,Olmsted,2.5,0.37,0.3,0.24,0.29878056648003676
MN,Otter Tail,2.43,0.36,0.3,0.23,0.29398959545710346
MN,Pennington,2.42,0.34,0.3,0.23,0.29249172919717986
MN,Pine,2.49,0.35,0.27,0.21,0.2696339434177958
MN,Pipestone,2.39,0.36,0.34,0.25,0.3233971915877005
MN,Polk,2.42,0.35,0.3,0.22,0.2896163996653592
MN,Pope,2.4,0.36,0.31,0.24,0.30299696010894805
MN,Ramsey,2.38,0.36,0.29,0.23,0.28801464522285686
MN,Red Lake,2.36,0.3,0.26,0.19,0.2523524707867835
MN,Redwood,2.39,0.35,0.29,0.22,0.28378070784150894
MN,Renville,2.39,0.35,0.29,0.23,0.2873701559006923
MN,Rice,2.39,0.33,0.28,0.22,0.2767256665785278
MN,Rock,2.34,0.32,0.25,0.2,0.25160409328204025
MN,Roseau,2.34,0.33,0.28,0.21,0.2727880724933536
MN,Scott,2.4,0.36,0.27,0.22,0.2733108471575584
MN,Sherburne,2.39,0.36,0.29,0.22,0.28449482636887163
MN,Sibley,2.38,0.33,0.28,0.22,0.27665603737332967
MN,St Louis,2.38,0.33,0.29,0.21,0.27869339352240197
MN,Stearns,2.43,0.37,0.31,0.24,0.30391996625190526
MN,Steele,2.46,0.36,0.31,0.23,0.2998252872809537
MN,Stevens,2.43,0.36,0.32,0.25,0.3124220999919817
MN,Swift,2.48,0.38,0.33,0.23,0.3126463911625869
MN,Todd,2.4,0.35,0.31,0.24,0.30228284158158536
MN,Traverse,2.3,0.26,0.22,0.15,0.2122132123763872
MN,Wabasha,2.4,0.36,0.3,0.23,0.29378070784150895
MN,Wadena,2.46,0.36,0.31,0.24,0.3034147353401371
MN,Waseca,2.41,0.36,0.32,0.25,0.31228284158158537
MN,Washington,2.38,0.36,0.29,0.23,0.28801464522285686
MN,Watonwan,2.37,0.33,0.28,0.22,0.27658640816813146
MN,Wilkin,2.39,0.36,0.27,0.22,0.27324121795236017
MN,Winona,2.46,0.37,0.33,0.24,0.3153824622840113
MN,Wright,2.39,0.36,0.29,0.21,0.2809053783096882
MN,Yellow Medicine,2.39,0.34,0.29,0.23,0.2866560373733296
MO,Adair,2.44,0.35,0.31,0.22,0.29538246228401127
MO,Andrew,2.36,0.36,0.31,0.24,0.30271844328815534
MO,Atchison,2.36,0.36,0.31,0.24,0.30271844328815534
MO,Audrain,2.41,0.33,0.31,0.22,0.29374533761369137
MO,Barry,2.39,0.32,0.27,0.2,0.2632058477245426
MO,Barton,2.45,0.34,0.3,0.23,0.29270061681277443
MO,Bates,2.39,0.36,0.32,0.24,0.30855413511200563
MO,Benton,2.45,0.34,0.29,0.22,0.2834843645453353
MO,Bollinger,2.4,0.33,0.3,0.23,0.29163835225942086
MO,Boone,2.4,0.33,0.29,0.21,0.2788326519327983
MO,Buchanan,2.42,0.35,0.31,0.24,0.30242209999198166
MO,Butler,2.38,0.31,0.29,0.21,0.2772651564676766
MO,Caldwell,2.42,0.32,0.31,0.22,0.2931008482915268
MO,Callaway,2.42,0.33,0.29,0.21,0.2789719103431947
MO,Camden,2.4,0.34,0.3,0.22,0.2887630227276001
MO,Cape Girardeau,2.39,0.34,0.31,0.23,0.2979096457898411
MO,Carroll,2.56,0.4,0.33,0.25,0.3218105579772645
MO,Carter,2.4,0.33,0.3,0.22,0.28804890420023743
MO,Cass,2.54,0.39,0.33,0.25,0.32095718103950543
MO,Cedar,2.4,0.34,0.3,0.24,0.29594191884596693
MO,Chariton,2.41,0.33,0.32,0.24,0.3065510379403139
MO,Christian,2.39,0.34,0.28,0.21,0.27385033704670714
MO,Clark,2.42,0.34,0.31,0.22,0.2945290853462522
MO,Clay,2.47,0.34,0.33,0.24,0.31330973590712136
MO,Clinton,2.38,0.34,0.31,0.24,0.3014294646438263
MO,Cole,2.39,0.32,0.29,0.22,0.28163835225942085
MO,Cooper,2.39,0.32,0.29,0.22,0.28163835225942085
MO,Crawford,2.39,0.32,0.29,0.22,0.28163835225942085
MO,Dade,2.39,0.34,0.3,0.23,0.29228284158158535
MO,Dallas,2.54,0.34,0.27,0.19,0.2620890747980572
MO,Daviess,2.39,0.34,0.31,0.23,0.2979096457898411
MO,DeKalb,2.38,0.34,0.31,0.24,0.3014294646438263
MO,Dent,2.39,0.32,0.3,0.2,0.2800862603493098
MO,Douglas,2.37,0.31,0.27,0.2,0.26235247078678353
MO,Dunklin,2.45,0.36,0.31,0.23,0.29975565807575555
MO,Franklin,2.39,0.32,0.3,0.22,0.2872651564676766
MO,Gasconade,2.38,0.31,0.31,0.22,0.2921082129433714
MO,Gentry,2.4,0.36,0.31,0.24,0.30299696010894805
MO,Greene,2.39,0.34,0.28,0.21,0.27385033704670714
MO,Grundy,2.37,0.33,0.28,0.2,0.26940751204976465
MO,Harrison,2.38,0.34,0.29,0.22,0.28299696010894804
MO,Henry,2.45,0.34,0.29,0.22,0.2834843645453353
MO,Hickory,2.58,0.34,0.29,0.22,0.2843895442129115
MO,Holt,2.36,0.36,0.31,0.24,0.30271844328815534
MO,Howard,2.43,0.35,0.31,0.24,0.30249172919717987
MO,Howell,2.37,0.32,0.27,0.2,0.2630665893141462
MO,Iron,2.39,0.31,0.29,0.21,0.27733478567287473
MO,Jackson,2.56,0.42,0.36,0.26,0.34370865571594045
MO,Jasper,2.39,0.34,0.3,0.22,0.288693393522402
MO,Jefferson,2.39,0.32,0.31,0.22,0.2928919606759323
MO,Johnson,2.68,0.42,0.36,0.26,0.3445442061783186
MO,Knox,2.44,0.35,0.31,0.22,0.29538246228401127
MO,Laclede,2.39,0.35,0.28,0.21,0.27456445557406983
MO,Lafayette,2.44,0.36,0.32,0.25,0.3124917291971799
MO,Lawrence,2.4,0.34,0.28,0.21,0.2739199662519053
MO,Lewis,2.85,0.35,0.32,0.22,0.3038640639053921
MO,Lincoln,2.34,0.3,0.28,0.2,0.26705626885208206
MO,Linn,2.42,0.33,0.29,0.22,0.28256135840237806
MO,Livingston,2.54,0.34,0.31,0.22,0.2953646358086303
MO,Macon,2.43,0.35,0.31,0.23,0.2989022811379965
MO,Madison,2.38,0.32,0.31,0.22,0.2928223314707341
MO,Maries,2.38,0.31,0.31,0.22,0.2921082129433714
MO,Marion,2.43,0.35,0.31,0.22,0.29531283307881306
MO,McDonald,2.38,0.33,0.27,0.18,0.2566714409283403
MO,Mercer,2.4,0.32,0.28,0.21,0.2724917291971799
MO,Miller,2.39,0.32,0.29,0.22,0.28163835225942085
MO,Mississippi,2.39,0.32,0.3,0.23,0.29085460452685996
MO,Moniteau,2.4,0.33,0.29,0.22,0.28242209999198176
MO,Monroe,2.43,0.32,0.28,0.21,0.2727006168127744
MO,Montgomery,2.38,0.31,0.27,0.21,0.2660115480511651
MO,Morgan,2.39,0.32,0.29,0.22,0.28163835225942085
MO,New Madrid,2.38,0.31,0.3,0.22,0.28648140873511574
MO,Newton,2.39,0.34,0.28,0.19,0.26667144092834033
MO,Nodaway,2.36,0.36,0.31,0.24,0.30271844328815534
MO,Oregon,2.4,0.33,0.28,0.21,0.2732058477245426
MO,Osage,2.38,0.31,0.31,0.22,0.2921082129433714
MO,Ozark,2.41,0.33,0.29,0.22,0.2824917291971799
MO,Pemiscot,2.43,0.33,0.31,0.23,0.2974740440832711
MO,Perry,2.41,0.33,0.31,0.23,0.29733478567287475
MO,Pettis,2.41,0.33,0.31,0.22,0.29374533761369137
MO,Phelps,2.38,0.32,0.3,0.22,0.28719552726247843
MO,Pike,2.34,0.3,0.31,0.22,0.291115577595216
MO,Platte,2.47,0.36,0.33,0.25,0.3183274210210301
MO,Polk,2.45,0.34,0.29,0.22,0.2834843645453353
MO,Pulaski,2.39,0.34,0.31,0.23,0.2979096457898411
MO,Putnam,2.45,0.36,0.31,0.24,0.3033451061349389
MO,Ralls,2.4,0.34,0.31,0.23,0.2979792749950393
MO,Randolph,2.43,0.33,0.3,0.22,0.288257791815832
MO,Ray,2.42,0.32,0.31,0.22,0.2931008482915268
MO,Reynolds,2.39,0.31,0.29,0.21,0.27733478567287473
MO,Ripley,2.41,0.34,0.29,0.21,0.27961639966535917
MO,Saline,2.68,0.37,0.31,0.22,0.2984818002634928
MO,Schuyler,2.42,0.33,0.31,0.23,0.2974044148780729
MO,Scotland,2.45,0.36,0.31,0.22,0.2961662100165722
MO,Scott,2.38,0.31,0.3,0.22,0.28648140873511574
MO,Shannon,2.39,0.32,0.28,0.21,0.27242209999198175
MO,Shelby,2.43,0.34,0.29,0.22,0.2833451061349389
MO,St Charles,2.34,0.3,0.28,0.2,0.26705626885208206
MO,St Clair,2.71,0.34,0.28,0.2,0.2724890235538653
MO,St Francois,2.4,0.33,0.31,0.22,0.2936757084084932
MO,St Louis,2.38,0.31,0.31,0.22,0.2921082129433714
MO,St Louis City,2.35,0.32,0.3,0.22,0.28698663964688387
MO,Ste Genevieve,2.41,0.33,0.31,0.23,0.29733478567287475
MO,Stoddard,2.39,0.32,0.3,0.23,0.29085460452685996
MO,Stone,2.4,0.34,0.29,0.22,0.28313621851934445
MO,Sullivan,2.4,0.33,0.29,0.22,0.28242209999198176
MO,Taney,2.39,0.33,0.27,0.2,0.2639199662519053
MO,Texas,2.37,0.31,0.28,0.2,0.26797927499503926
MO,Vernon,2.4,0.34,0.29,0.23,0.2867256665785278
MO,Warren,2.38,0.31,0.27,0.21,0.2660115480511651
MO,Washington,2.38,0.31,0.3,0.21,0.2828919606759323
MO,Wayne,2.39,0.32,0.27,0.2,0.2632058477245426
MO,Webster,2.71,0.35,0.3,0.22,0.2916356466161062
MO,Worth,2.36,0.36,0.31,0.24,0.30271844328815534
MO,Wright,2.36,0.31,0.26,0.19,0.2530665893141462
MS,Adams,2.43,0.36,0.31,0.2,0.288848055487809
MS,Alcorn,2.45,0.36,0.39,0.26,0.35553843591935164
MS,Amite,2.43,0.36,0.31,0.2,0.288848055487809
MS,Attala,2.39,0.33,0.28,0.2,0.269546770460161
MS,Benton,2.41,0.36,0.31,0.24,0.3030665893141462
MS,Bolivar,2.4,0.34,0.3,0.21,0.28517357466841675
MS,Calhoun,2.41,0.36,0.39,0.27,0.35884936715774235
MS,Carroll,2.41,0.34,0.3,0.21,0.2852432038736149
MS,Chickasaw,2.41,0.36,0.38,0.27,0.35322256294948656
MS,Choctaw,2.4,0.33,0.3,0.2,0.2808700080818707
MS,Claiborne,2.43,0.36,0.31,0.2,0.288848055487809
MS,Clarke,6.8,0.76,0.31,0.21,0.35143020731310215
MS,Clay,2.4,0.34,0.29,0.2,0.27595732240097764
MS,Coahoma,2.48,0.34,0.28,0.2,0.2708875518343073
MS,Copiah,2.43,0.36,0.31,0.2,0.288848055487809
MS,Covington,2.37,0.36,0.31,0.21,0.29201972831580336
MS,DeSoto,2.4,0.35,0.39,0.24,0.34729727524763127
MS,Forrest,4.58,0.52,0.28,0.19,0.2947743703592689
MS,Franklin,2.43,0.36,0.31,0.2,0.288848055487809
MS,George,3.58,0.44,0.31,0.19,0.2989789142453172
MS,Greene,5.19,0.6,0.34,0.21,0.3456744214631603
MS,Grenada,2.41,0.34,0.3,0.21,0.2852432038736149
MS,Hancock,6.8,0.76,0.31,0.21,0.35143020731310215
MS,Harrison,5.19,0.6,0.34,0.21,0.3456744214631603
MS,Hinds,2.43,0.36,0.31,0.2,0.288848055487809
MS,Holmes,2.38,0.32,0.27,0.2,0.26313621851934443
MS,Humphreys,2.98,0.38,0.32,0.21,0.3033221510958731
MS,Issaquena,3.54,0.43,0.34,0.22,0.32563503569947916
MS,Itawamba,2.43,0.36,0.31,0.21,0.2924375035469924
MS,Jackson,3.58,0.44,0.31,0.19,0.2989789142453172
MS,Jasper,6.8,0.76,0.31,0.21,0.35143020731310215
MS,Jefferson,2.43,0.36,0.31,0.2,0.288848055487809
MS,Jefferson Davis,4.58,0.52,0.28,0.2,0.29836381841845233
MS,Jones,6.8,0.76,0.31,0.21,0.35143020731310215
MS,Kemper,2.43,0.36,0.31,0.21,0.2924375035469924
MS,Lafayette,2.43,0.36,0.28,0.21,0.2755570909222252
MS,Lamar,4.58,0.52,0.28,0.19,0.2947743703592689
MS,Lauderdale,6.8,0.76,0.31,0.21,0.35143020731310215
MS,Lawrence,2.37,0.28,0.24,0.19,0.23974025452074485
MS,Leake,6.8,0.76,0.31,0.21,0.35143020731310215
MS,Lee,2.37,0.34,0.36,0.25,0.3330833045390902
MS,Leflore,2.41,0.34,0.3,0.21,0.2852432038736149
MS,Lincoln,2.43,0.36,0.31,0.2,0.288848055487809
MS,Lowndes,2.39,0.35,0.31,0.22,0.2950343162580204
MS,Madison,2.37,0.34,0.29,0.21,0.2793378828445665
MS,Marion,4.58,0.52,0.28,0.19,0.2947743703592689
MS,Marshall,2.44,0.36,0.31,0.24,0.3032754769297408
MS,Monroe,2.4,0.36,0.31,0.22,0.2958180639905813
MS,Montgomery,2.41,0.34,0.3,0.21,0.2852432038736149
MS,Neshoba,4.57,0.55,0.31,0.22,0.3244958535384762
MS,Newton,6.8,0.76,0.31,0.21,0.35143020731310215
MS,Noxubee,2.39,0.33,0.3,0.22,0.2879792749950393
MS,Oktibbeha,2.4,0.33,0.33,0.22,0.3049293168250047
MS,Panola,2.43,0.36,0.31,0.22,0.29602695160617576
MS,Pearl River,4.58,0.52,0.28,0.19,0.2947743703592689
MS,Perry,3.58,0.44,0.31,0.19,0.2989789142453172
MS,Pike,2.43,0.36,0.31,0.2,0.288848055487809
MS,Pontotoc,2.45,0.36,0.34,0.23,0.3166360707005228
MS,Prentiss,2.43,0.36,0.34,0.24,0.3200862603493098
MS,Quitman,2.4,0.35,0.31,0.22,0.2951039454632186
MS,Rankin,2.43,0.36,0.31,0.2,0.288848055487809
MS,Scott,6.8,0.76,0.31,0.21,0.35143020731310215
MS,Sharkey,3.54,0.43,0.34,0.22,0.32563503569947916
MS,Simpson,2.43,0.36,0.31,0.2,0.288848055487809
MS,Smith,6.8,0.76,0.31,0.21,0.35143020731310215
MS,Stone,3.58,0.44,0.31,0.19,0.2989789142453172
MS,Sunflower,2.41,0.35,0.32,0.22,0.30080037887667255
MS,Tallahatchie,2.41,0.35,0.31,0.23,0.29876302272760014
MS,Tate,2.43,0.36,0.31,0.22,0.29602695160617576
MS,Tippah,2.42,0.36,0.4,0.27,0.36454580057119623
MS,Tishomingo,2.43,0.36,0.31,0.24,0.30320584772454257
MS,Tunica,2.4,0.35,0.31,0.22,0.2951039454632186
MS,Union,2.47,0.36,0.27,0.19,0.2630299074163954
MS,Walthall,2.37,0.28,0.24,0.19,0.23974025452074485
MS,Warren,3.54,0.43,0.34,0.22,0.32563503569947916
MS,Washington,2.51,0.37,0.3,0.22,0.2916712995668681
MS,Wayne,5.19,0.6,0.34,0.21,0.3456744214631603
MS,Webster,2.41,0.34,0.3,0.21,0.2852432038736149
MS,Wilkinson,2.43,0.36,0.31,0.2,0.288848055487809
MS,Winston,2.41,0.34,0.3,0.23,0.2924220999919817
MS,Yalobusha,2.42,0.36,0.31,0.24,0.3031362185193444
MS,Yazoo,2.3,0.29,0.25,0.19,0.24559377281997605
MT,Beaverhead,2.48,0.3,0.25,0.16,0.23679287286335568
MT,Big Horn,2.43,0.36,0.31,0.23,0.2996163996653592
MT,Blaine,2.48,0.34,0.29,0.22,0.2836932521609298
MT,Broadwater,2.48,0.3,0.25,0.16,0.23679287286335568
MT,Carbon,2.43,0.37,0.34,0.25,0.3243898269358559
MT,Carter,2.45,0.34,0.29,0.21,0.2798949164861519
MT,Cascade,3.16,0.39,0.32,0.23,0.3124684914351697
MT,Chouteau,2.82,0.37,0.31,0.23,0.30304605719545064
MT,Custer,2.45,0.34,0.29,0.22,0.2834843645453353
MT,Daniels,2.41,0.34,0.3,0.23,0.2924220999919817
MT,Dawson,2.39,0.32,0.27,0.19,0.2596163996653592
MT,Deer Lodge,2.48,0.3,0.25,0.16,0.23679287286335568
MT,Fallon,2.45,0.34,0.29,0.22,0.2834843645453353
MT,Fergus,2.48,0.34,0.29,0.22,0.2836932521609298
MT,Flathead,2.39,0.3,0.27,0.2,0.2617776106698172
MT,Gallatin,2.53,0.32,0.26,0.18,0.2513749562706945
MT,Garfield,2.44,0.34,0.27,0.2,0.26498223080525884
MT,Glacier,2.35,0.3,0.25,0.18,0.2430665893141462
MT,Golden Valley,3.17,0.39,0.33,0.22,0.3145754767894402
MT,Granite,2.35,0.29,0.25,0.18,0.2423524707867835
MT,Hill,2.39,0.31,0.27,0.19,0.2589022811379965
MT,Jefferson,2.48,0.3,0.25,0.16,0.23679287286335568
MT,Judith Basin,3.16,0.39,0.32,0.23,0.3124684914351697
MT,Lake,2.37,0.3,0.26,0.18,0.2488326519327983
MT,Lewis and Clark,2.65,0.32,0.27,0.19,0.2614267590005117
MT,Liberty,2.67,0.35,0.3,0.22,0.29135712979531353
MT,Lincoln,2.39,0.3,0.3,0.19,0.27506857523540096
MT,Madison,2.48,0.3,0.25,0.16,0.23679287286335568
MT,McCone,2.44,0.35,0.29,0.22,0.2841288538674998
MT,Meagher,2.53,0.32,0.26,0.18,0.2513749562706945
MT,Mineral,2.35,0.29,0.25,0.18,0.2423524707867835
MT,Missoula,2.37,0.31,0.26,0.19,0.2531362185193444
MT,Musselshell,3.84,0.47,0.38,0.25,0.36385594697544826
MT,Park,2.39,0.3,0.25,0.17,0.23975565807575555
MT,Petroleum,3.24,0.42,0.34,0.24,0.3300109371345381
MT,Phillips,2.37,0.32,0.28,0.2,0.26869339352240196
MT,Pondera,2.62,0.33,0.29,0.21,0.28036449444715816
MT,Powder River,2.45,0.34,0.29,0.21,0.2798949164861519
MT,Powell,2.35,0.29,0.25,0.18,0.2423524707867835
MT,Prairie,2.44,0.34,0.27,0.2,0.26498223080525884
MT,Ravalli,2.39,0.31,0.26,0.19,0.25327547692974073
MT,Richland,2.39,0.32,0.27,0.19,0.2596163996653592
MT,Roosevelt,2.41,0.33,0.28,0.21,0.27327547692974075
MT,Rosebud,2.44,0.34,0.27,0.2,0.26498223080525884
MT,Sanders,2.37,0.3,0.27,0.18,0.2544594561410541
MT,Sheridan,2.37,0.33,0.29,0.22,0.2822132123763872
MT,Silver Bow,2.48,0.3,0.25,0.16,0.23679287286335568
MT,Stillwater,3.15,0.42,0.35,0.26,0.34218997461437695
MT,Sweet Grass,2.44,0.35,0.29,0.22,0.2841288538674998
MT,Teton,2.73,0.34,0.28,0.19,0.2690388339050782
MT,Toole,2.85,0.35,0.31,0.21,0.29464781163795295
MT,Treasure,3.17,0.42,0.33,0.24,0.3238967284898951
MT,Valley,2.37,0.32,0.28,0.2,0.26869339352240196
MT,Wheatland,3.17,0.39,0.33,0.22,0.3145754767894402
MT,Wibaux,2.45,0.33,0.28,0.2,0.2699645456913501
MT,Yellowstone,3.17,0.42,0.33,0.24,0.3238967284898951
NC,Alamance,2.42,0.34,0.22,0.17,0.22594060717603365
NC,Alexander,2.8,0.38,0.28,0.21,0.279561608569283
NC,Alleghany,3.18,0.41,0.34,0.24,0.32887904337598634
NC,Anson,2.63,0.37,0.27,0.2,0.26844754128611226
NC,Ashe,3.18,0.41,0.34,0.24,0.32887904337598634
NC,Avery,2.78,0.36,0.35,0.24,0.32815008673950163
NC,Beaufort,2.54,0.4,0.31,0.24,0.3068282430911733
NC,Bertie,2.43,0.31,0.28,0.19,0.2648076021670449
NC,Bladen,2.68,0.38,0.32,0.23,0.30841217105829466
NC,Brunswick,2.43,0.37,0.33,0.23,0.3115841266092334
NC,Buncombe,2.44,0.34,0.3,0.19,0.27827319537084266
NC,Burke,2.51,0.36,0.31,0.21,0.29299453718857776
NC,Cabarrus,2.43,0.33,0.24,0.17,0.2365497262703806
NC,Caldwell,2.63,0.38,0.32,0.21,0.30088512891393704
NC,Camden,2.44,0.32,0.28,0.19,0.26559134989960576
NC,Carteret,2.5,0.36,0.3,0.21,0.2872981037751239
NC,Caswell,2.42,0.34,0.22,0.17,0.22594060717603365
NC,Catawba,2.51,0.36,0.31,0.21,0.29299453718857776
NC,Chatham,2.46,0.35,0.27,0.21,0.2694250558022013
NC,Cherokee,2.43,0.36,0.37,0.28,0.35132446521081057
NC,Chowan,2.44,0.32,0.28,0.19,0.26559134989960576
NC,Clay,2.42,0.34,0.22,0.17,0.22594060717603365
NC,Cleveland,2.46,0.35,0.31,0.21,0.2919322726352242
NC,Columbus,2.68,0.38,0.32,0.23,0.30841217105829466
NC,Craven,2.68,0.37,0.34,0.23,0.3189516609474435
NC,Cumberland,2.43,0.33,0.28,0.19,0.2662358392217703
NC,Currituck,2.44,0.32,0.28,0.19,0.26559134989960576
NC,Dare,2.64,0.36,0.29,0.2,0.2790566603804592
NC,Davidson,2.51,0.38,0.33,0.22,0.30926583071899805
