state,county,p1_lcoc,p2_lcoc,p3_lcoc,p4_lcoc,comb_lcoc
WI,La Crosse,1.63,0.23,0.16,0.12,0.16087653061893686
WI,Lafayette,1.65,0.27,0.2,0.15,0.19714782414935714
WI,Langlade,1.69,0.27,0.18,0.13,0.17899383643527156
WI,Lincoln,1.69,0.28,0.2,0.16,0.2017299075566959
WI,Manitowoc,1.69,0.29,0.18,0.13,0.18042207348999695
WI,Marathon,1.68,0.28,0.21,0.17,0.21087653061893685
WI,Marinette,2.92,0.34,0.17,0.12,0.18334080609874667
WI,Marquette,1.67,0.28,0.2,0.16,0.20159064914629957
WI,Menominee,1.69,0.28,0.2,0.16,0.2017299075566959
WI,Milwaukee,4.15,0.41,0.16,0.1,0.1840983277030384
WI,Monroe,1.66,0.28,0.2,0.16,0.20152101994110136
WI,Oconto,2.92,0.28,0.18,0.13,0.18827234720200958
WI,Oneida,1.68,0.28,0.19,0.15,0.1924440260840586
WI,Outagamie,1.68,0.28,0.18,0.14,0.18322777381661945
WI,Ozaukee,2.9,0.35,0.2,0.15,0.2115644230180304
WI,Pepin,1.74,0.3,0.23,0.17,0.22397615132136278
WI,Pierce,1.7,0.29,0.23,0.17,0.2229835159732074
WI,Polk,1.85,0.28,0.2,0.16,0.2028439748398667
WI,Portage,1.67,0.27,0.2,0.16,0.20087653061893684
WI,Price,1.64,0.27,0.21,0.17,0.20988389527078147
WI,Racine,4.15,0.41,0.16,0.1,0.1840983277030384
WI,Richland,1.65,0.27,0.2,0.16,0.2007372722085405
WI,Rock,1.66,0.27,0.22,0.19,0.22282885400780034
WI,Rusk,1.7,0.28,0.22,0.18,0.22023204129677232
WI,Sauk,1.7,0.28,0.22,0.17,0.21664259323758894
WI,Sawyer,1.68,0.28,0.21,0.17,0.21087653061893685
WI,Shawano,2.12,0.3,0.19,0.14,0.19334650010832022
WI,Sheboygan,2.88,0.33,0.18,0.13,0.1915644230180304
WI,St Croix,1.66,0.28,0.21,0.16,0.2071478241493571
WI,Taylor,1.69,0.28,0.23,0.19,0.2293786643590133
WI,Trempealeau,1.66,0.28,0.2,0.16,0.20152101994110136
WI,Vernon,1.67,0.28,0.2,0.16,0.20159064914629957
WI,Vilas,1.69,0.28,0.18,0.13,0.17970795496263425
WI,Walworth,2.9,0.34,0.19,0.14,0.20163405222322858
WI,Washburn,1.7,0.28,0.2,0.16,0.20179953676189408
WI,Washington,2.88,0.33,0.15,0.11,0.1675051142748964
WI,Waukesha,2.9,0.35,0.19,0.13,0.19875872269140787
WI,Waupaca,1.68,0.27,0.2,0.15,0.19735671176495165
WI,Waushara,1.69,0.28,0.2,0.15,0.19814045949751252
WI,Winnebago,1.69,0.27,0.19,0.13,0.1846206406435273
WI,Wood,1.67,0.28,0.23,0.19,0.22923940594861694
WV,Barbour,1.59,0.21,0.24,0.18,0.22572089876456503
WV,Berkeley,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Boone,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Braxton,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Brooke,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Cabell,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Calhoun,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Clay,1.88,0.26,0.16,0.21,0.19706464886362982
WV,Doddridge,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Fayette,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Gilmer,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Grant,1.7,0.24,0.17,0.13,0.1712943058501259
WV,Greenbrier,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Hampshire,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Hancock,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Hardy,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Harrison,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Jackson,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Jefferson,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Kanawha,1.88,0.26,0.16,0.21,0.19706464886362982
WV,Lewis,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Lincoln,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Logan,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Marion,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Marshall,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Mason,1.59,0.21,0.16,0.21,0.1914748092760693
WV,McDowell,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Mercer,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Mineral,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Mingo,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Monongalia,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Monroe,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Morgan,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Nicholas,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Ohio,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Pendleton,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Pleasants,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Pocahontas,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Preston,1.7,0.24,0.17,0.13,0.1712943058501259
WV,Putnam,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Raleigh,1.88,0.26,0.16,0.21,0.19706464886362982
WV,Randolph,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Ritchie,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Roane,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Summers,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Taylor,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Tucker,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Tyler,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Upshur,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Wayne,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Webster,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Wetzel,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Wirt,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Wood,1.59,0.21,0.16,0.21,0.1914748092760693
WV,Wyoming,1.88,0.26,0.16,0.21,0.19706464886362982
WY,Albany,1.7,0.26,0.16,0.17,0.1814535309333291
WY,Big Horn,1.71,0.32,0.26,0.2,0.25284425756281104
WY,Campbell,1.68,0.25,0.2,0.16,0.19951792276940963
WY,Carbon,1.71,0.29,0.22,0.18,0.22101578902933322
WY,Converse,1.65,0.27,0.18,0.14,0.18230476767366224
WY,Crook,1.7,0.26,0.21,0.17,0.20958755197460782
WY,Fremont,1.68,0.27,0.19,0.13,0.18455101143832914
WY,Goshen,1.67,0.28,0.24,0.2,0.23845565821605608
WY,Hot Springs,1.68,0.27,0.19,0.13,0.18455101143832914
WY,Johnson,1.66,0.27,0.21,0.16,0.2064337056219944
WY,Laramie,1.75,0.3,0.25,0.21,0.24965718117980598
WY,Lincoln,2.52,0.32,0.21,0.13,0.20522406572830065
WY,Natrona,1.68,0.27,0.19,0.13,0.18455101143832914
WY,Niobrara,1.7,0.27,0.21,0.17,0.21030167050197052
WY,Park,1.71,0.29,0.24,0.19,0.2358588455050281
WY,Platte,1.7,0.29,0.24,0.21,0.24296811241819669
WY,Sheridan,1.65,0.3,0.26,0.19,0.2474087972177132
WY,Sublette,1.66,0.26,0.13,0.08,0.13198956895511868
WY,Sweetwater,2.52,0.32,0.21,0.13,0.20522406572830065
WY,Teton,2.01,0.26,0.21,0.15,0.2045671612173844
WY,Uinta,2.52,0.32,0.21,0.13,0.20522406572830065
WY,Washakie,1.68,0.29,0.24,0.18,0.23206050983025017
WY,Weston,1.65,0.28,0.23,0.16,0.21833180336067043
US,US,2.12,0.34,0.24,0.21,0.24946313167333345
